2/22/13 21:04;4097;0;100100;340;2;2;1052;10;13A;191911000423411;4768781210733129700;8691421977223189500;6642585809565249500
2/22/13 21:04;4097;0;100100;340;2;4;1052;9;13A;191911000205790;1570557769299719940;5124777252462770200;5155512753008499700
2/19/13 19:35;4097;0;100100;340;2;3;1064;7;13A;191911000190003;6340290756153610200;7181605542750560300;4453114819466730000
2/19/13 19:38;4097;0;100100;340;2;1;1034;2;13A;191911000012187;1771871205659990020;91747911120979008;6281097336314240000
2/19/13 20:04;4097;0;100100;340;2;2;1058;10;13A;191911000265168;360377094697452030;8119026376158820400;3775287420844740100
2/19/13 20:01;4097;0;100100;340;2;3;1046;3;13A;191911000039922;2450950966688770000;4502705996906460200;6972590148059759600
2/20/13 19:35;4097;0;100100;340;2;3;1064;7;13A;191911000190003;6340290756153610200;7181605542750560300;4453114819466730000
2/20/13 19:38;4097;0;100100;340;2;1;1034;2;13A;191911000012187;1771871205659990020;91747911120979008;6281097336314240000
2/20/13 20:04;4097;0;100100;340;2;2;1058;10;13A;191911000265168;360377094697452030;8119026376158820400;3775287420844740100
2/20/13 20:01;4097;0;100100;340;2;3;1046;3;13A;191911000039922;2450950966688770000;4502705996906460200;6972590148059759600
2/21/13 9:31;4097;0;100100;340;2;3;1064;7;13A;191911000190003;6340290756153610200;7181605542750560300;4453114819466730000
2/21/13 7:42;4097;0;100100;340;2;1;1034;2;13A;191911000012187;1771871205659990020;91747911120979008;6281097336314240000
2/21/13 20:04;4097;0;100100;340;2;2;1058;10;13A;191911000265168;360377094697452030;8119026376158820400;3775287420844740100
2/21/13 20:01;4097;0;100100;340;2;3;1046;3;13A;191911000039922;2450950966688770000;4502705996906460200;6972590148059759600
2/22/13 9:31;4097;0;100100;340;2;3;1064;7;13A;191911000190003;6340290756153610200;7181605542750560300;4453114819466730000
2/22/13 7:42;4097;0;100100;340;2;1;1034;2;13A;191911000012187;1771871205659990020;91747911120979008;6281097336314240000
2/22/13 20:04;4097;0;100100;340;2;2;1058;10;13A;191911000265168;360377094697452030;8119026376158820400;3775287420844740100
2/22/13 20:01;4097;0;100100;340;2;3;1046;3;13A;191911000039922;2450950966688770000;4502705996906460200;6972590148059759600
2/19/13 19:35;4097;0;100100;340;2;2;1046;5;13A;191911000403044;3950809454506120200;7917716765874939900;2154393043764519940
2/19/13 19:38;4097;0;100100;340;2;2;1022;9;13A;191911000457536;7493402992331480100;8224699963254200300;334454064775507970
2/19/13 19:37;4097;0;100100;340;2;3;29;7;13A;191911000192507;7829344169605709800;6551153583189359600;4004260903204749800
2/19/13 20:03;4097;0;100100;340;2;2;1070;10;13A;191911000055606;5897558616984830000;408767518671153980;71779515671563504
2/19/13 20:02;4097;0;100100;340;2;4;1070;7;13A;191911000585143;8564187379340650500;167916740603142016;7128204866180870100
2/19/13 21:00;4097;0;100100;340;2;4;47;10;13A;191911000582267;2531040411377699800;8184823366483399700;6516498198470100000
2/19/13 21:04;4097;0;100100;340;2;1;53;9;13A;191911000510247;3118984597507559900;1830045480607269890;212552318445273984
2/20/13 19:35;4097;0;100100;340;2;2;1046;5;13A;191911000403044;3950809454506120200;7917716765874939900;2154393043764519940
2/20/13 19:38;4097;0;100100;340;2;2;1022;9;13A;191911000457536;7493402992331480100;8224699963254200300;334454064775507970
2/20/13 3:54;4097;0;100100;340;2;3;29;7;13A;191911000192507;7829344169605709800;6551153583189359600;4004260903204749800
2/20/13 20:03;4097;0;100100;340;2;2;1070;10;13A;191911000055606;5897558616984830000;408767518671153980;71779515671563504
2/20/13 20:02;4097;0;100100;340;2;4;1070;7;13A;191911000585143;8564187379340650500;167916740603142016;7128204866180870100
2/20/13 21:00;4097;0;100100;340;2;4;47;10;13A;191911000582267;2531040411377699800;8184823366483399700;6516498198470100000
2/20/13 21:04;4097;0;100100;340;2;1;53;9;13A;191911000510247;3118984597507559900;1830045480607269890;212552318445273984
2/21/13 19:35;4097;0;100100;340;2;2;1046;5;13A;191911000403044;3950809454506120200;7917716765874939900;2154393043764519940
2/21/13 19:38;4097;0;100100;340;2;2;1022;9;13A;191911000457536;7493402992331480100;8224699963254200300;334454064775507970
2/21/13 3:54;4097;0;100100;340;2;3;29;7;13A;191911000192507;7829344169605709800;6551153583189359600;4004260903204749800
2/21/13 20:03;4097;0;100100;340;2;2;1070;10;13A;191911000055606;5897558616984830000;408767518671153980;71779515671563504
2/21/13 20:02;4097;0;100100;340;2;4;1070;7;13A;191911000585143;8564187379340650500;167916740603142016;7128204866180870100
2/21/13 21:00;4097;0;100100;340;2;4;47;10;13A;191911000582267;2531040411377699800;8184823366483399700;6516498198470100000
2/21/13 21:04;4097;0;100100;340;2;1;53;9;13A;191911000510247;3118984597507559900;1830045480607269890;212552318445273984
2/22/13 19:35;4097;0;100100;340;2;2;1046;5;13A;191911000403044;3950809454506120200;7917716765874939900;2154393043764519940
2/22/13 19:38;4097;0;100100;340;2;2;1022;9;13A;191911000457536;7493402992331480100;8224699963254200300;334454064775507970
2/22/13 3:54;4097;0;100100;340;2;3;29;7;13A;191911000192507;7829344169605709800;6551153583189359600;4004260903204749800
2/22/13 20:03;4097;0;100100;340;2;2;1070;10;13A;191911000055606;5897558616984830000;408767518671153980;71779515671563504
2/22/13 20:02;4097;0;100100;340;2;4;1070;7;13A;191911000585143;8564187379340650500;167916740603142016;7128204866180870100
2/22/13 21:00;4097;0;100100;340;2;4;47;10;13A;191911000582267;2531040411377699800;8184823366483399700;6516498198470100000
2/22/13 21:04;4097;0;100100;340;2;1;53;9;13A;191911000510247;3118984597507559900;1830045480607269890;212552318445273984
2/19/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/19/13 19:37;4097;0;100100;340;2;1;1070;1;13A;191911000174930;7184611572385550300;1097558296016880000;8324237875339690000
2/19/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/19/13 19:36;4097;0;100100;340;2;4;1070;3;13A;191911000427965;2131075351428080130;6379465683877380100;8767468801250570200
2/19/13 20:00;4097;0;100100;340;2;2;1070;7;13A;191911000150517;1760270352450449920;8847776014154850300;4960590904263669800
2/20/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/20/13 19:37;4097;0;100100;340;2;1;1070;1;13A;191911000174930;7184611572385550300;1097558296016880000;8324237875339690000
2/20/13 21:50;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/20/13 19:36;4097;0;100100;340;2;4;1070;3;13A;191911000427965;2131075351428080130;6379465683877380100;8767468801250570200
2/20/13 20:00;4097;0;100100;340;2;2;1070;7;13A;191911000150517;1760270352450449920;8847776014154850300;4960590904263669800
2/21/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/21/13 19:37;4097;0;100100;340;2;1;1070;1;13A;191911000174930;7184611572385550300;1097558296016880000;8324237875339690000
2/21/13 21:50;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/21/13 19:36;4097;0;100100;340;2;4;1070;3;13A;191911000427965;2131075351428080130;6379465683877380100;8767468801250570200
2/21/13 20:00;4097;0;100100;340;2;2;1070;7;13A;191911000150517;1760270352450449920;8847776014154850300;4960590904263669800
2/22/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/22/13 19:37;4097;0;100100;340;2;1;1070;1;13A;191911000174930;7184611572385550300;1097558296016880000;8324237875339690000
2/22/13 21:50;4097;0;100100;340;2;2;1022;8;13A;191911000516738;2193039352105139970;3581501911320999900;3630878773889959900
2/22/13 19:36;4097;0;100100;340;2;4;1070;3;13A;191911000427965;2131075351428080130;6379465683877380100;8767468801250570200
2/22/13 20:00;4097;0;100100;340;2;2;1070;7;13A;191911000150517;1760270352450449920;8847776014154850300;4960590904263669800
2/19/13 19:36;4097;0;100100;340;2;1;1022;6;13A;191911000182231;1950600599267099900;5799210210011580400;9131170618777870300
2/19/13 19:37;4097;0;100100;340;2;3;1028;10;13A;191911000217519;912595381249741950;947189107276215040;632780915057474050
2/19/13 20:02;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/19/13 20:02;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/19/13 21:02;4097;0;100100;340;2;4;1040;10;13A;191911000445979;5043298898432619500;8628139293782150100;516924254615904000
2/19/13 21:01;4097;0;100100;340;2;1;1034;10;13A;191911000573220;6690505404826840100;4315381576014300200;5085574386413500400
2/20/13 19:36;4097;0;100100;340;2;1;1022;6;13A;191911000182231;1950600599267099900;5799210210011580400;9131170618777870300
2/20/13 0:50;4097;0;100100;340;2;3;1028;10;13A;191911000217519;912595381249741950;947189107276215040;632780915057474050
2/20/13 22:01;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/20/13 20:02;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/20/13 21:02;4097;0;100100;340;2;4;1040;10;13A;191911000445979;5043298898432619500;8628139293782150100;516924254615904000
2/20/13 21:01;4097;0;100100;340;2;1;1034;10;13A;191911000573220;6690505404826840100;4315381576014300200;5085574386413500400
2/21/13 19:36;4097;0;100100;340;2;1;1022;6;13A;191911000182231;1950600599267099900;5799210210011580400;9131170618777870300
2/21/13 0:50;4097;0;100100;340;2;3;1028;10;13A;191911000217519;912595381249741950;947189107276215040;632780915057474050
2/21/13 22:01;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/21/13 20:02;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/21/13 21:02;4097;0;100100;340;2;4;1040;10;13A;191911000445979;5043298898432619500;8628139293782150100;516924254615904000
2/21/13 21:01;4097;0;100100;340;2;1;1034;10;13A;191911000573220;6690505404826840100;4315381576014300200;5085574386413500400
2/22/13 19:36;4097;0;100100;340;2;1;1022;6;13A;191911000182231;1950600599267099900;5799210210011580400;9131170618777870300
2/22/13 0:50;4097;0;100100;340;2;3;1028;10;13A;191911000217519;912595381249741950;947189107276215040;632780915057474050
2/22/13 22:01;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/22/13 20:02;4097;0;100100;340;2;4;1022;9;13A;191911000313494;5709294436560539600;8784204688846640100;6289306038852859900
2/22/13 21:02;4097;0;100100;340;2;4;1040;10;13A;191911000445979;5043298898432619500;8628139293782150100;516924254615904000
2/22/13 21:01;4097;0;100100;340;2;1;1034;10;13A;191911000573220;6690505404826840100;4315381576014300200;5085574386413500400
2/19/13 19:35;4097;0;100100;340;2;1;1058;6;13A;191911000147143;1299068099525110020;8389862482361270300;5021723080716139500
2/19/13 21:03;4097;0;100100;340;2;1;1046;5;13A;191911000308721;4663581407183389700;8017049529136969700;925224528526564990
2/19/13 21:04;4097;0;100100;340;2;2;1235;4;13A;191911000346583;6798143011938339800;3654106956445590000;7408249667580500000
2/19/13 21:00;4097;0;100100;340;2;2;1040;3;13A;191911000261366;4779017093051079700;233832465445556000;1827624714426409980
2/20/13 19:35;4097;0;100100;340;2;1;1058;6;13A;191911000147143;1299068099525110020;8389862482361270300;5021723080716139500
2/20/13 21:03;4097;0;100100;340;2;1;1046;5;13A;191911000308721;4663581407183389700;8017049529136969700;925224528526564990
2/20/13 21:04;4097;0;100100;340;2;2;1235;4;13A;191911000346583;6798143011938339800;3654106956445590000;7408249667580500000
2/20/13 21:00;4097;0;100100;340;2;2;1040;3;13A;191911000261366;4779017093051079700;233832465445556000;1827624714426409980
2/21/13 6:16;4097;0;100100;340;2;1;1058;6;13A;191911000147143;1299068099525110020;8389862482361270300;5021723080716139500
2/21/13 21:03;4097;0;100100;340;2;1;1046;5;13A;191911000308721;4663581407183389700;8017049529136969700;925224528526564990
2/21/13 21:04;4097;0;100100;340;2;2;1235;4;13A;191911000346583;6798143011938339800;3654106956445590000;7408249667580500000
2/21/13 21:00;4097;0;100100;340;2;2;1040;3;13A;191911000261366;4779017093051079700;233832465445556000;1827624714426409980
2/22/13 6:16;4097;0;100100;340;2;1;1058;6;13A;191911000147143;1299068099525110020;8389862482361270300;5021723080716139500
2/22/13 21:03;4097;0;100100;340;2;1;1046;5;13A;191911000308721;4663581407183389700;8017049529136969700;925224528526564990
2/22/13 21:04;4097;0;100100;340;2;2;1235;4;13A;191911000346583;6798143011938339800;3654106956445590000;7408249667580500000
2/22/13 21:00;4097;0;100100;340;2;2;1040;3;13A;191911000261366;4779017093051079700;233832465445556000;1827624714426409980
2/19/13 19:37;4097;0;100100;340;2;4;1058;2;13A;191911000299631;7623145493258640400;8442379389522209800;6135406675669659600
2/19/13 19:38;4097;0;100100;340;2;1;1022;6;13A;191911000086703;4519585783896090100;3701117921198360100;1830654569642070020
2/19/13 19:35;4097;0;100100;340;2;1;1070;1;13A;191911000131468;354940882252499010;8104693438551289900;3573497988894190100
2/19/13 19:38;4097;0;100100;340;2;1;1034;5;13A;191911000546079;8424374106644559900;2179539847159930110;3986913032232070100
2/19/13 20:01;4097;0;100100;340;2;3;1046;7;13A;191911000540689;490294295868953980;7102024456386199600;4865989766750720000
2/19/13 21:04;4097;0;100100;340;2;2;1064;9;13A;191911000346587;6798143011938339800;3654106956445590000;7408249667580500000
2/19/13 21:03;4097;0;100100;340;2;2;1028;8;13A;191911000032768;4768781210733129700;8691421977223189500;6642585809565249500
2/20/13 19:37;4097;0;100100;340;2;4;1058;2;13A;191911000299631;7623145493258640400;8442379389522209800;6135406675669659600
2/20/13 19:38;4097;0;100100;340;2;1;1022;6;13A;191911000086703;4519585783896090100;3701117921198360100;1830654569642070020
2/20/13 19:35;4097;0;100100;340;2;1;1070;1;13A;191911000131468;354940882252499010;8104693438551289900;3573497988894190100
2/20/13 19:38;4097;0;100100;340;2;1;1034;5;13A;191911000546079;8424374106644559900;2179539847159930110;3986913032232070100
2/20/13 20:01;4097;0;100100;340;2;3;1046;7;13A;191911000540689;490294295868953980;7102024456386199600;4865989766750720000
2/20/13 21:04;4097;0;100100;340;2;2;1064;9;13A;191911000346587;6798143011938339800;3654106956445590000;7408249667580500000
2/20/13 21:03;4097;0;100100;340;2;2;1028;8;13A;191911000032768;4768781210733129700;8691421977223189500;6642585809565249500
2/21/13 18:47;4097;0;100100;340;2;4;1058;2;13A;191911000299631;7623145493258640400;8442379389522209800;6135406675669659600
2/21/13 19:38;4097;0;100100;340;2;1;1022;6;13A;191911000086703;4519585783896090100;3701117921198360100;1830654569642070020
2/21/13 19:35;4097;0;100100;340;2;1;1070;1;13A;191911000131468;354940882252499010;8104693438551289900;3573497988894190100
2/21/13 19:38;4097;0;100100;340;2;1;1034;5;13A;191911000546079;8424374106644559900;2179539847159930110;3986913032232070100
2/21/13 20:01;4097;0;100100;340;2;3;1046;7;13A;191911000540689;490294295868953980;7102024456386199600;4865989766750720000
2/21/13 21:04;4097;0;100100;340;2;2;1064;9;13A;191911000346587;6798143011938339800;3654106956445590000;7408249667580500000
2/21/13 21:03;4097;0;100100;340;2;2;1028;8;13A;191911000032768;4768781210733129700;8691421977223189500;6642585809565249500
2/22/13 18:47;4097;0;100100;340;2;4;1058;2;13A;191911000299631;7623145493258640400;8442379389522209800;6135406675669659600
2/22/13 19:38;4097;0;100100;340;2;1;1022;6;13A;191911000086703;4519585783896090100;3701117921198360100;1830654569642070020
2/22/13 19:35;4097;0;100100;340;2;1;1070;1;13A;191911000131468;354940882252499010;8104693438551289900;3573497988894190100
2/22/13 19:38;4097;0;100100;340;2;1;1034;5;13A;191911000546079;8424374106644559900;2179539847159930110;3986913032232070100
2/22/13 20:01;4097;0;100100;340;2;3;1046;7;13A;191911000540689;490294295868953980;7102024456386199600;4865989766750720000
2/22/13 21:04;4097;0;100100;340;2;2;1064;9;13A;191911000346587;6798143011938339800;3654106956445590000;7408249667580500000
2/22/13 21:03;4097;0;100100;340;2;2;1028;8;13A;191911000032768;4768781210733129700;8691421977223189500;6642585809565249500
2/19/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/19/13 19:39;4097;0;100100;340;2;1;1022;9;13A;191911000347368;4519585783896090100;3701117921198360100;1830654569642070020
2/19/13 19:39;4097;0;100100;340;2;1;1235;10;13A;191911000137833;354940882252499010;8104693438551289900;3573497988894190100
2/19/13 19:36;4097;0;100100;340;2;4;1034;10;13A;191911000586673;7823153194449959900;3006573152735850000;2995031480871300100
2/19/13 19:36;4097;0;100100;340;2;1;1052;5;13A;191911000442551;6336740668340799500;5351288803115729900;8670925141342369800
2/19/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/19/13 20:04;4097;0;100100;340;2;2;1046;7;13A;191911000397069;7648958149850930200;1979777469951419900;7680180697324699600
2/20/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/20/13 19:39;4097;0;100100;340;2;1;1022;9;13A;191911000347368;4519585783896090100;3701117921198360100;1830654569642070020
2/20/13 19:39;4097;0;100100;340;2;1;1235;10;13A;191911000137833;354940882252499010;8104693438551289900;3573497988894190100
2/20/13 19:36;4097;0;100100;340;2;4;1034;10;13A;191911000586673;7823153194449959900;3006573152735850000;2995031480871300100
2/20/13 19:36;4097;0;100100;340;2;1;1052;5;13A;191911000442551;6336740668340799500;5351288803115729900;8670925141342369800
2/20/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/20/13 20:04;4097;0;100100;340;2;2;1046;7;13A;191911000397069;7648958149850930200;1979777469951419900;7680180697324699600
2/21/13 5:29;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/21/13 19:39;4097;0;100100;340;2;1;1022;9;13A;191911000347368;4519585783896090100;3701117921198360100;1830654569642070020
2/21/13 19:39;4097;0;100100;340;2;1;1235;10;13A;191911000137833;354940882252499010;8104693438551289900;3573497988894190100
2/21/13 19:36;4097;0;100100;340;2;4;1034;10;13A;191911000586673;7823153194449959900;3006573152735850000;2995031480871300100
2/21/13 19:36;4097;0;100100;340;2;1;1052;5;13A;191911000442551;6336740668340799500;5351288803115729900;8670925141342369800
2/21/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/21/13 20:04;4097;0;100100;340;2;2;1046;7;13A;191911000397069;7648958149850930200;1979777469951419900;7680180697324699600
2/22/13 5:29;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/22/13 19:39;4097;0;100100;340;2;1;1022;9;13A;191911000347368;4519585783896090100;3701117921198360100;1830654569642070020
2/22/13 19:39;4097;0;100100;340;2;1;1235;10;13A;191911000137833;354940882252499010;8104693438551289900;3573497988894190100
2/22/13 19:36;4097;0;100100;340;2;4;1034;10;13A;191911000586673;7823153194449959900;3006573152735850000;2995031480871300100
2/22/13 19:36;4097;0;100100;340;2;1;1052;5;13A;191911000442551;6336740668340799500;5351288803115729900;8670925141342369800
2/22/13 19:37;4097;0;100100;340;2;3;1028;7;13A;191911000586673;7829344169605709800;6551153583189359600;4004260903204749800
2/22/13 20:04;4097;0;100100;340;2;2;1046;7;13A;191911000397069;7648958149850930200;1979777469951419900;7680180697324699600
2/19/13 19:37;4097;0;100100;340;2;1;1034;8;13A;191911000593799;5410027842966020100;1809500871180029950;289992047955856000
2/19/13 21:01;4097;0;100100;340;2;3;1235;2;13A;191911000456560;4668129513257379800;3015255311965899800;3272974484201759700
2/20/13 19:37;4097;0;100100;340;2;1;1034;8;13A;191911000593799;5410027842966020100;1809500871180029950;289992047955856000
2/20/13 21:01;4097;0;100100;340;2;3;1235;2;13A;191911000456560;4668129513257379800;3015255311965899800;3272974484201759700
2/21/13 19:37;4097;0;100100;340;2;1;1034;8;13A;191911000593799;5410027842966020100;1809500871180029950;289992047955856000
2/21/13 21:01;4097;0;100100;340;2;3;1235;2;13A;191911000456560;4668129513257379800;3015255311965899800;3272974484201759700
2/22/13 19:37;4097;0;100100;340;2;1;1034;8;13A;191911000593799;5410027842966020100;1809500871180029950;289992047955856000
2/22/13 21:01;4097;0;100100;340;2;3;1235;2;13A;191911000456560;4668129513257379800;3015255311965899800;3272974484201759700
2/19/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000014494;2193039352105139970;3581501911320999900;3630878773889959900
2/19/13 20:02;4097;0;100100;340;2;4;1058;3;13A;191911000193552;2305602179492699900;7352833305850869800;6557950976127230000
2/19/13 21:01;4097;0;100100;340;2;2;1028;5;13A;191911000324321;139695152279711008;686668911167506050;6355382247350500400
2/19/13 21:00;4097;0;100100;340;2;3;1028;7;13A;191911000563320;4134121219612480000;7979862014284670000;1050164961735709950
2/20/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000014494;2193039352105139970;3581501911320999900;3630878773889959900
2/20/13 20:02;4097;0;100100;340;2;4;1058;3;13A;191911000193552;2305602179492699900;7352833305850869800;6557950976127230000
2/20/13 21:01;4097;0;100100;340;2;2;1028;5;13A;191911000324321;139695152279711008;686668911167506050;6355382247350500400
2/20/13 21:00;4097;0;100100;340;2;3;1028;7;13A;191911000563320;4134121219612480000;7979862014284670000;1050164961735709950
2/21/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000014494;2193039352105139970;3581501911320999900;3630878773889959900
2/21/13 20:02;4097;0;100100;340;2;4;1058;3;13A;191911000193552;2305602179492699900;7352833305850869800;6557950976127230000
2/21/13 21:01;4097;0;100100;340;2;2;1028;5;13A;191911000324321;139695152279711008;686668911167506050;6355382247350500400
2/21/13 21:00;4097;0;100100;340;2;3;1028;7;13A;191911000563320;4134121219612480000;7979862014284670000;1050164961735709950
2/22/13 19:35;4097;0;100100;340;2;2;1022;8;13A;191911000014494;2193039352105139970;3581501911320999900;3630878773889959900
2/22/13 20:02;4097;0;100100;340;2;4;1058;3;13A;191911000193552;2305602179492699900;7352833305850869800;6557950976127230000
2/22/13 21:01;4097;0;100100;340;2;2;1028;5;13A;191911000324321;139695152279711008;686668911167506050;6355382247350500400
2/22/13 21:00;4097;0;100100;340;2;3;1028;7;13A;191911000563320;4134121219612480000;7979862014284670000;1050164961735709950
2/19/13 19:37;4097;0;100100;340;2;4;236;3;13A;191911000025609;7265154235634660400;1856068133473329920;6209716487853089800
2/19/13 21:03;4097;0;100100;340;2;2;1070;10;13A;191911000339934;2275687755236669950;2304353852309550080;2624029457537620000
2/20/13 19:37;4097;0;100100;340;2;4;236;3;13A;191911000025609;7265154235634660400;1856068133473329920;6209716487853089800
2/20/13 21:03;4097;0;100100;340;2;2;1070;10;13A;191911000339934;2275687755236669950;2304353852309550080;2624029457537620000
2/21/13 13:17;4097;0;100100;340;2;4;236;3;13A;191911000025609;7265154235634660400;1856068133473329920;6209716487853089800
2/21/13 21:03;4097;0;100100;340;2;2;1070;10;13A;191911000339934;2275687755236669950;2304353852309550080;2624029457537620000
2/22/13 13:17;4097;0;100100;340;2;4;236;3;13A;191911000025609;7265154235634660400;1856068133473329920;6209716487853089800
2/22/13 21:03;4097;0;100100;340;2;2;1070;10;13A;191911000339934;2275687755236669950;2304353852309550080;2624029457537620000
2/19/13 21:01;4097;0;100100;340;2;2;1064;6;13A;191911000434286;5394925995691029500;7521217078722270200;483818466020796030
2/19/13 21:01;4097;0;100100;340;2;4;1040;5;13A;191911000292945;5436739771950879700;3351872992386260000;548955439784710020
2/20/13 21:01;4097;0;100100;340;2;2;1064;6;13A;191911000434286;5394925995691029500;7521217078722270200;483818466020796030
2/20/13 21:01;4097;0;100100;340;2;4;1040;5;13A;191911000292945;5436739771950879700;3351872992386260000;548955439784710020
2/21/13 21:01;4097;0;100100;340;2;2;1064;6;13A;191911000434286;5394925995691029500;7521217078722270200;483818466020796030
2/21/13 21:01;4097;0;100100;340;2;4;1040;5;13A;191911000292945;5436739771950879700;3351872992386260000;548955439784710020
2/22/13 21:01;4097;0;100100;340;2;2;1064;6;13A;191911000434286;5394925995691029500;7521217078722270200;483818466020796030
2/22/13 19:01;4097;0;100100;340;2;4;1040;5;13A;191911000292945;5436739771950879700;3351872992386260000;548955439784710020
2/19/13 20:00;4097;0;100100;340;2;1;1058;3;13A;191911000403025;7021003028062520300;3762846949266160100;1089978447453410050
2/19/13 20:04;4097;0;100100;340;2;1;1022;9;13A;191911000347336;4082357905442400300;3741048482254369800;6765154183527260200
2/19/13 20:00;4097;0;100100;340;2;2;1022;9;13A;191911000270715;1029606612758080000;498229149107822020;5981415556963739600
2/19/13 21:01;4097;0;100100;340;2;3;1028;6;13A;191911000324149;1556113496801629950;1563626222122449920;7246190991761779700
2/20/13 20:00;4097;0;100100;340;2;1;1058;3;13A;191911000403025;7021003028062520300;3762846949266160100;1089978447453410050
2/20/13 20:04;4097;0;100100;340;2;1;1022;9;13A;191911000347336;4082357905442400300;3741048482254369800;6765154183527260200
2/20/13 20:00;4097;0;100100;340;2;2;1022;9;13A;191911000270715;1029606612758080000;498229149107822020;5981415556963739600
