1/11/13 17:38;4099;(null);33000253;240;21;4;1000;(null);11B;240210000000013;4809532081614990300;8226896360947470300;1150444940909479940
1/11/13 17:39;4099;(null);21060800;344;930;4;1000;(null);11B;344930000000011;4809532081614990300;8226896360947470300;1150444940909479940
1/11/13 17:10;4098;1;21060800;344;930;5;1000;0;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4097;1;21060800;344;930;5;1000;9;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4098;1;33000153;310;560;5;1000;0;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4097;1;33000153;310;560;5;1000;11;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4098;1;33000253;240;21;5;1000;0;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4097;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4098;1;21060800;344;930;5;1000;0;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4097;1;21060800;344;930;5;1000;10;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4098;1;33000153;310;560;5;1000;0;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4097;1;33000153;310;560;5;1000;10;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4098;1;33000253;240;21;5;1000;0;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4097;1;33000253;240;21;5;1000;9;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:10;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4098;1;21060800;344;930;5;1000;0;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4097;1;21060800;344;930;5;1000;9;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:11;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4097;1;33000153;310;560;5;1000;9;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:12;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4097;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:13;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4097;1;21060800;344;930;5;1000;10;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:14;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4097;1;21060800;344;930;5;1000;11;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4097;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4097;1;33000253;240;21;5;1000;11;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4097;1;21060800;344;930;5;1000;11;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4097;1;33000153;310;560;5;1000;10;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4097;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:15;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4097;1;21060800;344;930;5;1000;10;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:16;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4097;1;33000153;310;560;5;1000;10;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:17;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4097;1;33000253;240;21;5;1000;13;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:18;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4097;1;21060800;344;930;5;1000;11;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:19;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4097;1;21060800;344;930;5;1000;13;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4097;1;33000153;310;560;5;1000;9;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4097;1;33000253;240;21;5;1000;13;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4097;1;21060800;344;930;5;1000;13;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4097;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4097;1;33000253;240;21;5;1000;11;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:20;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4097;1;21060800;344;930;5;1000;9;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:21;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4097;1;33000153;310;560;5;1000;11;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:22;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4097;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4099;(null);33000253;240;21;5;1000;(null);11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:23;4125;0;33000253;240;21;5;1000;24;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4097;1;21060800;344;930;5;1000;11;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:24;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:25;4098;1;21060800;344;930;5;1000;1;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:25;4097;1;21060800;344;930;5;1000;10;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:25;4106;1;21060800;344;930;5;1000;12;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:25;4099;(null);21060800;344;930;5;1000;(null);11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:25;4125;0;21060800;344;930;5;1000;24;11B;344930000000011;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:26;4098;1;33000153;310;560;5;1000;1;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:26;4097;1;33000153;310;560;5;1000;11;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:26;4106;1;33000153;310;560;5;1000;12;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:26;4099;(null);33000153;310;560;5;1000;(null);11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:26;4125;0;33000153;310;560;5;1000;24;11B;310560000000012;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:27;4098;1;33000253;240;21;5;1000;1;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:27;4097;1;33000253;240;21;5;1000;11;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
1/11/13 17:27;4106;1;33000253;240;21;5;1000;12;11B;240210000000013;7302598826786560000;7901152815458020400;5509039050139199500
